time_s,ch0_std_kPa,ch1_std_kPa,ch2_std_kPa,ch3_std_kPa,ch4_std_kPa,ch5_std_kPa,ch6_std_kPa,ch7_std_kPa
1.65,0.0007741823356096765,0.0009974298522504863,0.000908957209419758,0.0009970008501436554,0.0011547970166798228,0.0005751850047257136,0.0008269362305593852,0.0011231044636914394
1.7,0.0007656161356886955,0.00098422857220919,0.0009162400331350579,0.0009924674285026493,0.0011388849035479445,0.000568057281997381,0.0008295994781324582,0.0011137037911643206
1.75,0.0007572925877704494,0.0009715312737493401,0.0009219544457292913,0.0009847850462418653,0.0011401754250991375,0.0005611778995297613,0.000823754471047914,0.0011051825964195105
1.8,0.0007693743802187185,0.0010031481975791541,0.0010033726908565735,0.0010398948895832627,0.0011255629222268698,0.0005545335945707053,0.0008260946873285363,0.001096678030555323
1.85,0.0007617127141452149,0.0009904127909330593,0.0010704222056904843,0.0010303951098988974,0.0011114943230428446,0.0005481119799201669,0.0008276000023375614,0.001088949406910537
1.9,0.0007542412691160482,0.0009781485719868386,0.001067081987295887,0.0010210801087055152,0.0011130437533004407,0.0005419014854869925,0.0008283929127013126,0.001081216139391644
1.95,0.000746955358567236,0.0010043367501452426,0.0010633763354378517,0.0010119510224288902,0.0011000437054254494,0.0005358913016456666,0.0008242129112534713,0.0010735007434342304
2.0,0.0007582875444051552,0.0009922197337283712,0.0010541728927480926,0.0010030076720762941,0.0010874842303314155,0.000530071325159263,0.000824916847250708,0.001065821565627238
2.05,0.0007515218783013717,0.000980530563435138,0.0010451480731329523,0.0010016246964409023,0.0010753412876930843,0.0005244321080985081,0.0008211065874017599,0.001058193516878535
2.1,0.0007615554985742261,0.0009692446625836242,0.001042294937885401,0.0009933945739853231,0.0010635926080414429,0.0005189648099588605,0.0008217354619554977,0.0010970361762918407
2.15,0.0007701761145071261,0.0009583393847282666,0.001033976191857288,0.000985315008493197,0.0010861418033172828,0.0005136611530248802,0.000821873279224719,0.0011306675421666134
2.2,0.0007775706794987588,0.0009801721143438908,0.0010258034545041904,0.0010250055432222635,0.0011057699908784257,0.000508513380930982,0.0008215838362577482,0.0011210790256793593
2.25,0.000783895881876661,0.0009694687025466014,0.001023633766029885,0.0010161592936862463,0.0010939557259938737,0.0005035142203039637,0.000818933558912469,0.00111169670558898
2.3,0.000778575277965952,0.0009591084358269274,0.0010211681834225038,0.001007515697937815,0.0011109787669152556,0.0005546456728278674,0.0008186652343647221,0.001108164970670056
2.35,0.0007842843555462582,0.0009490733629319443,0.0010676891431418525,0.0010077162404549206,0.001099443766522273,0.0005490764328197058,0.0008162250941102694,0.0010994437665222724
2.4,0.0007793246683991916,0.0009393468203914842,0.0010606601717798232,0.001007472083980496,0.0010882606417994716,0.0005436710690229118,0.0008136275535638938,0.0010908945963786618
2.45,0.0007845029623648233,0.000952464043994334,0.0010537106445552228,0.0009997877325733126,0.0010774118648551323,0.0005384217298583631,0.0008137216091163219,0.0010825140805984363
2.5,0.0007845029623648233,0.0008789511374591969,0.0010123724409443777,0.0009348491092913659,0.0009977525765848142,0.0004950736906599578,0.0008154127538760183,0.001060660171779821
2.55,0.0007273098320775915,0.0007679312256621279,0.000968324873802431,0.0008607922312068837,0.0009071147352221474,0.00044520575385466863,0.0008154127538760183,0.0010846329201294645
